-2.054981547570361999e-01,3.759735562820417099e-01,4.431202756680704957e-01,-1.745631765760734755e+00,5.501311791230051318e-01,2.661999456474809733e+00,-2.450182699397637776e-01
-2.054981215008452600e-01,3.759734917299917822e-01,4.431202057487838020e-01,-1.745631769100980613e+00,5.501310875564053848e-01,2.661999369904491264e+00,-2.450181087669420221e-01
-2.054980847066805727e-01,3.759734203105450923e-01,4.431201283911046507e-01,-1.745631772796579773e+00,5.501309862484545787e-01,2.661999274124353665e+00,-2.450179304476824138e-01
-2.054980442122052997e-01,3.759733417085970308e-01,4.431200432537287792e-01,-1.745631776863837636e+00,5.501308747521795883e-01,2.661999168711811858e+00,-2.450177341952355092e-01
-2.054979998574001931e-01,3.759732556135418902e-01,4.431199500002248048e-01,-1.745631781318826237e+00,5.501307526269880732e-01,2.661999053250314606e+00,-2.450175192340840746e-01
-2.054979514845536037e-01,3.759731617192527131e-01,4.431198482990127419e-01,-1.745631786177386235e+00,5.501306194386414994e-01,2.661998927329317421e+00,-2.450172847998942360e-01
-2.054978989382513221e-01,3.759730597240621974e-01,4.431197378233427409e-01,-1.745631791455127368e+00,5.501304747592270505e-01,2.661998790544255922e+00,-2.450170301394664352e-01
-2.054978420653664484e-01,3.759729493307429338e-01,4.431196182512742165e-01,-1.745631797167429555e+00,5.501303181671297615e-01,2.661998642496520961e+00,-2.450167545106864408e-01
-2.054977807150493718e-01,3.759728302464875882e-01,4.431194892656541429e-01,-1.745631803329444454e+00,5.501301492470047627e-01,2.661998482793430210e+00,-2.450164571824765825e-01
-2.054977147387176128e-01,3.759727021828896953e-01,4.431193505540962363e-01,-1.745631809956095237e+00,5.501299675897494135e-01,2.661998311048203725e+00,-2.450161374347466503e-01
-2.054976439900457474e-01,3.759725648559237854e-01,4.431192018089594176e-01,-1.745631817062079039e+00,5.501297727924758796e-01,2.661998126879936866e+00,-2.450157945583450458e-01
-2.054975683249552765e-01,3.759724179859257331e-01,4.431190427273266619e-01,-1.745631824661866949e+00,5.501295644584827116e-01,2.661997929913574534e+00,-2.450154278550097375e-01
-2.054974876016046337e-01,3.759722612975733846e-01,4.431188730109840157e-01,-1.745631832769705793e+00,5.501293421972274222e-01,2.661997719779883198e+00,-2.450150366373194666e-01
-2.054974016803788883e-01,3.759720945198667952e-01,4.431186923663988919e-01,-1.745631841399618134e+00,5.501291056242987310e-01,2.661997496115426909e+00,-2.450146202286446750e-01
-2.054973104238798920e-01,3.759719173861086894e-01,4.431185005046992531e-01,-1.745631850565404486e+00,5.501288543613883641e-01,2.661997258562539770e+00,-2.450141779630986005e-01
-2.054972136969159813e-01,3.759717296338848103e-01,4.431182971416522398e-01,-1.745631860280643322e+00,5.501285880362638547e-01,2.661997006769300178e+00,-2.450137091854883709e-01
-2.054971113664919580e-01,3.759715310050443793e-01,4.431180819976428542e-01,-1.745631870558692622e+00,5.501283062827400094e-01,2.661996740389503291e+00,-2.450132132512660155e-01
-2.054970033017989861e-01,3.759713212456804454e-01,4.431178547976528104e-01,-1.745631881412690767e+00,5.501280087406520414e-01,2.661996459082636601e+00,-2.450126895264795879e-01
-2.054968893742044889e-01,3.759711001061102897e-01,4.431176152712393845e-01,-1.745631892855557865e+00,5.501276950558265932e-01,2.661996162513852404e+00,-2.450121373877240938e-01
-2.054967694572421011e-01,3.759708673408558299e-01,4.431173631525139323e-01,-1.745631904899995979e+00,5.501273648800549809e-01,2.661995850353941151e+00,-2.450115562220927523e-01
-2.054966434266014552e-01,3.759706227086240804e-01,4.431170981801209052e-01,-1.745631917558490676e+00,5.501270178710648828e-01,2.661995522279307025e+00,-2.450109454271278131e-01
-2.054965111601181893e-01,3.759703659722873903e-01,4.431168200972165905e-01,-1.745631930843312363e+00,5.501266536924924733e-01,2.661995177971939519e+00,-2.450103044107717898e-01
-2.054963725377637884e-01,3.759700968988639591e-01,4.431165286514476276e-01,-1.745631944766516730e+00,5.501262720138548890e-01,2.661994817119388124e+00,-2.450096325913184991e-01
-2.054962274416355372e-01,3.759698152594983522e-01,4.431162235949302475e-01,-1.745631959339945638e+00,5.501258725105223624e-01,2.661994439414736568e+00,-2.450089293973640447e-01
-2.054960757559463336e-01,3.759695208294416280e-01,4.431159046842284566e-01,-1.745631974575228895e+00,5.501254548636901331e-01,2.661994044556575290e+00,-2.450081942677579117e-01
-2.054959173670146966e-01,3.759692133880318532e-01,4.431155716803333311e-01,-1.745631990483784479e+00,5.501250187603511366e-01,2.661993632248976560e+00,-2.450074266515540333e-01
-2.054957521632546080e-01,3.759688927186746188e-01,4.431152243486414233e-01,-1.745632007076820313e+00,5.501245638932674709e-01,2.661993202201466957e+00,-2.450066260079618585e-01
-2.054955800351654371e-01,3.759685586088232778e-01,4.431148624589337781e-01,-1.745632024365334489e+00,5.501240899609436408e-01,2.661992754129001160e+00,-2.450057918062973905e-01
-2.054954008753217820e-01,3.759682108499594611e-01,4.431144857853545616e-01,-1.745632042360116820e+00,5.501235966675975808e-01,2.661992287751937081e+00,-2.450049235259341984e-01
-2.054952145783634221e-01,3.759678492375733150e-01,4.431140941063897443e-01,-1.745632061071749730e+00,5.501230837231338988e-01,2.661991802796007889e+00,-2.450040206562545952e-01
-2.054950210409852984e-01,3.759674735711440730e-01,4.431136872048461184e-01,-1.745632080510608919e+00,5.501225508431152322e-01,2.661991298992295807e+00,-2.450030826966006214e-01
-2.054948201619272441e-01,3.759670836541204042e-01,4.431132648678299257e-01,-1.745632100686865362e+00,5.501219977487350477e-01,2.661990776077208132e+00,-2.450021091562250009e-01
-2.054946118419639922e-01,3.759666792939007074e-01,4.431128268867254860e-01,-1.745632121610484866e+00,5.501214241667893301e-01,2.661990233792447924e+00,-2.450010995542424574e-01
-2.054943959838950451e-01,3.759662603018137372e-01,4.431123730571743802e-01,-1.745632143291230287e+00,5.501208298296493826e-01,2.661989671884989139e+00,-2.450000534195805324e-01
-2.054941724925346547e-01,3.759658264930986760e-01,4.431119031790536344e-01,-1.745632165738662200e+00,5.501202144752334044e-01,2.661989090107050870e+00,-2.449989702909307066e-01
-2.054939412747016081e-01,3.759653776868858710e-01,4.431114170564550148e-01,-1.745632188962139564e+00,5.501195778469790687e-01,2.661988488216068927e+00,-2.449978497166995783e-01
-2.054937022392091528e-01,3.759649137061769064e-01,4.431109144976635439e-01,-1.745632212970821273e+00,5.501189196938154335e-01,2.661987865974673184e+00,-2.449966912549597087e-01
-2.054934552968549488e-01,3.759644343778253406e-01,4.431103953151362407e-01,-1.745632237773666828e+00,5.501182397701357418e-01,2.661987223150657389e+00,-2.449954944734008544e-01
-2.054932003604109936e-01,3.759639395325168887e-01,4.431098593254810258e-01,-1.745632263379437221e+00,5.501175378357686663e-01,2.661986559516955619e+00,-2.449942589492809797e-01
-2.054929373446133800e-01,3.759634290047497163e-01,4.431093063494354056e-01,-1.745632289796696268e+00,5.501168136559513311e-01,2.661985874851613865e+00,-2.449929842693772952e-01
-2.054926661661523601e-01,3.759629026328151769e-01,4.431087362118452111e-01,-1.745632317033811942e+00,5.501160670013012233e-01,2.661985168937766932e+00,-2.449916700299372696e-01
-2.054923867436621865e-01,3.759623602587779390e-01,4.431081487416435039e-01,-1.745632345098956373e+00,5.501152976477881040e-01,2.661984441563607806e+00,-2.449903158366298073e-01
-2.054920989977109536e-01,3.759618017284565017e-01,4.431075437718290932e-01,-1.745632374000107845e+00,5.501145053767068083e-01,2.661983692522364553e+00,-2.449889213044962044e-01
-2.054918028507905781e-01,3.759612268914034328e-01,4.431069211394456087e-01,-1.745632403745051020e+00,5.501136899746486009e-01,2.661982921612274122e+00,-2.449874860579012437e-01
-2.054914982273066959e-01,3.759606356008859951e-01,4.431062806855601277e-01,-1.745632434341378714e+00,5.501128512334744203e-01,2.661982128636553924e+00,-2.449860097304842332e-01
-2.054911850535685036e-01,3.759600277138664959e-01,4.431056222552417490e-01,-1.745632465796492561e+00,5.501119889502862348e-01,2.661981313403376515e+00,-2.449844919651100739e-01
-2.054908632577786831e-01,3.759594030909824136e-01,4.431049456975407752e-01,-1.745632498117603459e+00,5.501111029273993980e-01,2.661980475725844286e+00,-2.449829324138204090e-01
-2.054905327700233819e-01,3.759587615965273022e-01,4.431042508654671197e-01,-1.745632531311734015e+00,5.501101929723152262e-01,2.661979615421961931e+00,-2.449813307377844973e-01
-2.054901935222620268e-01,3.759581030984305849e-01,4.431035376159692674e-01,-1.745632565385717871e+00,5.501092588976927988e-01,2.661978732314610685e+00,-2.449796866072503909e-01
-2.054898454483171932e-01,3.759574274682385142e-01,4.431028058099129585e-01,-1.745632600346201935e+00,5.501083005213212029e-01,2.661977826231522126e+00,-2.449779997014959743e-01
-2.054894884838646130e-01,3.759567345810941319e-01,4.431020553120599281e-01,-1.745632636199647258e+00,5.501073176660919994e-01,2.661976897005251086e+00,-2.449762697087800867e-01
-2.054891225664230436e-01,3.759560243157180071e-01,4.431012859910468671e-01,-1.745632672952328823e+00,5.501063101599711347e-01,2.661975944473151223e+00,-2.449744963262933950e-01
-2.054887476353440823e-01,3.759552965543884184e-01,4.431004977193638839e-01,-1.745632710610338867e+00,5.501052778359710738e-01,2.661974968477345715e+00,-2.449726792601096548e-01
-2.054883636318022011e-01,3.759545511829217590e-01,4.430996903733335768e-01,-1.745632749179585108e+00,5.501042205321233780e-01,2.661973968864705054e+00,-2.449708182251366939e-01
-2.054879704987845335e-01,3.759537880906530516e-01,4.430988638330896623e-01,-1.745632788665794521e+00,5.501031380914506164e-01,2.661972945486815956e+00,-2.449689129450673686e-01
-2.054875681810808541e-01,3.759530071704162979e-01,4.430980179825556031e-01,-1.745632829074512005e+00,5.501020303619386098e-01,2.661971898199959163e+00,-2.449669631523307967e-01
-2.054871566252734483e-01,3.759522083185247721e-01,4.430971527094236806e-01,-1.745632870411103044e+00,5.501008971965085648e-01,2.661970826865081463e+00,-2.449649685880432859e-01
-2.054867357797270089e-01,3.759513914347516472e-01,4.430962679051335673e-01,-1.745632912680753712e+00,5.500997384529893175e-01,2.661969731347769041e+00,-2.449629290019594841e-01
-2.054863055945785333e-01,3.759505564223101226e-01,4.430953634648510109e-01,-1.745632955888472226e+00,5.500985539940895785e-01,2.661968611518221728e+00,-2.449608441524233071e-01
-2.054858660217272204e-01,3.759497031878340501e-01,4.430944392874469062e-01,-1.745633000039090055e+00,5.500973436873702882e-01,2.661967467251227237e+00,-2.449587138063192004e-01
-2.054854170148244785e-01,3.759488316413581721e-01,4.430934952754757017e-01,-1.745633045137262362e+00,5.500961074052161948e-01,2.661966298426133193e+00,-2.449565377390229282e-01
-2.054849585292636005e-01,3.759479416962986376e-01,4.430925313351545269e-01,-1.745633091187469343e+00,5.500948450248089872e-01,2.661965104926822701e+00,-2.449543157343529176e-01
-2.054844905221699380e-01,3.759470332694332950e-01,4.430915473763415990e-01,-1.745633138194017331e+00,5.500935564280985401e-01,2.661963886641687260e+00,-2.449520475845211043e-01
-2.054840129523905212e-01,3.759461062808822085e-01,4.430905433125152948e-01,-1.745633186161039685e+00,5.500922415017757139e-01,2.661962643463600564e+00,-2.449497330900840264e-01
-2.054835257804842330e-01,3.759451606540879509e-01,4.430895190607527234e-01,-1.745633235092497904e+00,5.500909001372443763e-01,2.661961375289891851e+00,-2.449473720598940307e-01
-2.054830289687115119e-01,3.759441963157959532e-01,4.430884745417085768e-01,-1.745633284992182732e+00,5.500895322305935364e-01,2.661960082022320151e+00,-2.449449643110501451e-01
-2.054825224810243323e-01,3.759432131960351864e-01,4.430874096795939798e-01,-1.745633335863714608e+00,5.500881376825698110e-01,2.661958763567046748e+00,-2.449425096688491732e-01
-2.054820062830561012e-01,3.759422112280981776e-01,4.430863244021550074e-01,-1.745633387710545215e+00,5.500867163985491137e-01,2.661957419834612093e+00,-2.449400079667369001e-01
-2.054814803421115554e-01,3.759411903485216921e-01,4.430852186406517013e-01,-1.745633440535958814e+00,5.500852682885094547e-01,2.661956050739905155e+00,-2.449374590462589651e-01
-2.054809446271566586e-01,3.759401504970669716e-01,4.430840923298367540e-01,-1.745633494343072023e+00,5.500837932670024077e-01,2.661954656202140335e+00,-2.449348627570119841e-01
-2.054803991088085258e-01,3.759390916167003049e-01,4.430829454079343033e-01,-1.745633549134836482e+00,5.500822912531261322e-01,2.661953236144830370e+00,-2.449322189565946439e-01
-2.054798437593252647e-01,3.759380136535731554e-01,4.430817778166185050e-01,-1.745633604914038184e+00,5.500807621704968398e-01,2.661951790495759251e+00,-2.449295275105587422e-01
-2.054792785525959564e-01,3.759369165570027871e-01,4.430805895009926609e-01,-1.745633661683300142e+00,5.500792059472217055e-01,2.661950319186956460e+00,-2.449267882923602258e-01
-2.054787034641304688e-01,3.759358002794526699e-01,4.430793804095676247e-01,-1.745633719445081722e+00,5.500776225158702237e-01,2.661948822154671213e+00,-2.449240011833102582e-01
-2.054781184710494646e-01,3.759346647765127170e-01,4.430781504942408744e-01,-1.745633778201681086e+00,5.500760118134471188e-01,2.661947299339345374e+00,-2.449211660725262585e-01
-2.054775235520742427e-01,3.759335100068797453e-01,4.430768997102750850e-01,-1.745633837955235634e+00,5.500743737813642564e-01,2.661945750685587697e+00,-2.449182828568830517e-01
-2.054769186875165521e-01,3.759323359323379354e-01,4.430756280162768679e-01,-1.745633898707722453e+00,5.500727083654125549e-01,2.661944176142147178e+00,-2.449153514409637411e-01
-2.054763038592687108e-01,3.759311425177392363e-01,4.430743353741757873e-01,-1.745633960460960754e+00,5.500710155157348957e-01,2.661942575661886856e+00,-2.449123717370109976e-01
-2.054756790507932807e-01,3.759299297309836030e-01,4.430730217492028222e-01,-1.745634023216611208e+00,5.500692951867977021e-01,2.661940949201758055e+00,-2.449093436648778765e-01
-2.054750442471131033e-01,3.759286975429995681e-01,4.430716871098693277e-01,-1.745634086976178168e+00,5.500675473373630719e-01,2.661939296722772408e+00,-2.449062671519791345e-01
-2.054743994348011693e-01,3.759274459277245906e-01,4.430703314279457739e-01,-1.745634151741010331e+00,5.500657719304616888e-01,2.661937618189978316e+00,-2.449031421332420466e-01
-2.054737446019705149e-01,3.759261748620854604e-01,4.430689546784404853e-01,-1.745634217512301634e+00,5.500639689333642890e-01,2.661935913572432089e+00,-2.448999685510575841e-01
-2.054730797382641194e-01,3.759248843259785922e-01,4.430675568395783248e-01,-1.745634284291092131e+00,5.500621383175541279e-01,2.661934182843173069e+00,-2.448967463552315094e-01
-2.054724048348448295e-01,3.759235743022505960e-01,4.430661378927797656e-01,-1.745634352078269780e+00,5.500602800586992247e-01,2.661932425979196992e+00,-2.448934755029353316e-01
-2.054717198843851733e-01,3.759222447766785713e-01,4.430646978226391863e-01,-1.745634420874570214e+00,5.500583941366243845e-01,2.661930642961429339e+00,-2.448901559586574295e-01
-2.054710248810574236e-01,3.759208957379504001e-01,4.430632366169041103e-01,-1.745634490680578965e+00,5.500564805352837761e-01,2.661928833774700021e+00,-2.448867876941540900e-01
-2.054703198205233561e-01,3.759195271776454850e-01,4.430617542664536113e-01,-1.745634561496731685e+00,5.500545392427325098e-01,2.661926998407715850e+00,-2.448833706884006034e-01
-2.054696046999241743e-01,3.759181390902148201e-01,4.430602507652773858e-01,-1.745634633323315477e+00,5.500525702510994375e-01,2.661925136853034779e+00,-2.448799049275422191e-01
-2.054688795178705174e-01,3.759167314729613407e-01,4.430587261104541597e-01,-1.745634706160470007e+00,5.500505735565590637e-01,2.661923249107041034e+00,-2.448763904048452955e-01
-2.054681442744322184e-01,3.759153043260208271e-01,4.430571803021308708e-01,-1.745634780008188169e+00,5.500485491593035681e-01,2.661921335169914915e+00,-2.448728271206484230e-01
-2.054673989711282567e-01,3.759138576523415876e-01,4.430556133435011312e-01,-1.745634854866317420e+00,5.500464970635153827e-01,2.661919395045611925e+00,-2.448692150823132407e-01
-2.054666436109167382e-01,3.759123914576654735e-01,4.430540252407841328e-01,-1.745634930734560664e+00,5.500444172773392149e-01,2.661917428741831682e+00,-2.448655543041757809e-01
-2.054658781981846538e-01,3.759109057505078955e-01,4.430524160032033310e-01,-1.745635007612477363e+00,5.500423098128541799e-01,2.661915436269994384e+00,-2.448618448074973142e-01
-2.054651027387379425e-01,3.759094005421384499e-01,4.430507856429652391e-01,-1.745635085499484207e+00,5.500401746860459351e-01,2.661913417645213720e+00,-2.448580866204154993e-01
-2.054643172397912221e-01,3.759078758465611569e-01,4.430491341752383905e-01,-1.745635164394856442e+00,5.500380119167792570e-01,2.661911372886269778e+00,-2.448542797778954505e-01
-2.054635217099577971e-01,3.759063316804949206e-01,4.430474616181316883e-01,-1.745635244297729427e+00,5.500358215287696195e-01,2.661909302015585066e+00,-2.448504243216807486e-01
-2.054627161592395834e-01,3.759047680633538779e-01,4.430457679926735337e-01,-1.745635325207097965e+00,5.500336035495559939e-01,2.661907205059194759e+00,-2.448465203002445634e-01
-2.054619005990169500e-01,3.759031850172279698e-01,4.430440533227905653e-01,-1.745635407121819416e+00,5.500313580104727595e-01,2.661905082046724491e+00,-2.448425677687405821e-01
-2.054610750420385601e-01,3.759015825668631794e-01,4.430423176352862313e-01,-1.745635490040613247e+00,5.500290849466218379e-01,2.661902933011360162e+00,-2.448385667889542705e-01
-2.054602395024114347e-01,3.758999607396418252e-01,4.430405609598196959e-01,-1.745635573962062592e+00,5.500267843968449366e-01,2.661900757989824395e+00,-2.448345174292537174e-01
-2.054593939955907389e-01,3.758983195655632992e-01,4.430387833288845223e-01,-1.745635658884614916e+00,5.500244564036957939e-01,2.661898557022349010e+00,-2.448304197645408686e-01
-2.054585385383697338e-01,3.758966590772240823e-01,4.430369847777876346e-01,-1.745635744806583789e+00,5.500221010134125343e-01,2.661896330152649259e+00,-2.448262738762024271e-01
-2.054576731488695629e-01,3.758949793097985381e-01,4.430351653446277793e-01,-1.745635831726148890e+00,5.500197182758894687e-01,2.661894077427896743e+00,-2.448220798520610864e-01
-2.054567978465293709e-01,3.758932803010188728e-01,4.430333250702745973e-01,-1.745635919641358003e+00,5.500173082446496720e-01,2.661891798898694095e+00,-2.448178377863264032e-01
-2.054559126520960066e-01,3.758915620911559285e-01,4.430314639983472524e-01,-1.745636008550127016e+00,5.500148709768168942e-01,2.661889494619048779e+00,-2.448135477795460035e-01
-2.054550175876140028e-01,3.758898247229992551e-01,4.430295821751931151e-01,-1.745636098450241924e+00,5.500124065330878054e-01,2.661887164646344672e+00,-2.448092099385565379e-01
-2.054541126764154735e-01,3.758880682418378472e-01,4.430276796498666125e-01,-1.745636189339359268e+00,5.500099149777044616e-01,2.661884809041318967e+00,-2.448048243764348320e-01
-2.054531979431100386e-01,3.758862926954402162e-01,4.430257564741081344e-01,-1.745636281215007246e+00,5.500073963784263276e-01,2.661882427868034195e+00,-2.448003912124488424e-01
-2.054522734135746653e-01,3.758844981340349056e-01,4.430238127023226058e-01,-1.745636374074586827e+00,5.500048508065020769e-01,2.661880021193850698e+00,-2.447959105720088346e-01
-2.054513391149436208e-01,3.758826846102911179e-01,4.430218483915582817e-01,-1.745636467915372636e+00,5.500022783366425028e-01,2.661877589089402640e+00,-2.447913825866183113e-01
-2.054503950755983965e-01,3.758808521792986745e-01,4.430198636014855418e-01,-1.745636562734514063e+00,5.499996790469923180e-01,2.661875131628571811e+00,-2.447868073938251621e-01
-2.054494413251574669e-01,3.758790008985488096e-01,4.430178583943757964e-01,-1.745636658529036156e+00,5.499970530191021778e-01,2.661872648888458315e+00,-2.447821851371726753e-01
-2.054484778944663803e-01,3.758771308279142964e-01,4.430158328350799479e-01,-1.745636755295840725e+00,5.499944003379013679e-01,2.661870140949357033e+00,-2.447775159661506328e-01
-2.054475048155875727e-01,3.758752420296299634e-01,4.430137869910075188e-01,-1.745636853031707680e+00,5.499917210916694943e-01,2.661867607894731425e+00,-2.447728000361463485e-01
-2.054465221217902371e-01,3.758733345682732097e-01,4.430117209321051130e-01,-1.745636951733295028e+00,5.499890153720089492e-01,2.661865049811185546e+00,-2.447680375083957083e-01
-2.054455298475402758e-01,3.758714085107441871e-01,4.430096347308353777e-01,-1.745637051397141537e+00,5.499862832738171559e-01,2.661862466788438297e+00,-2.447632285499342641e-01
-2.054445280284901698e-01,3.758694639262462056e-01,4.430075284621556309e-01,-1.745637152019666072e+00,5.499835248952585909e-01,2.661859858919298105e+00,-2.447583733335482181e-01
-2.054435167014689034e-01,3.758675008862664146e-01,4.430054022034968231e-01,-1.745637253597169591e+00,5.499807403377371395e-01,2.661857226299635837e+00,-2.447534720377256279e-01
-2.054424959044718613e-01,3.758655194645557640e-01,4.430032560347421100e-01,-1.745637356125835593e+00,5.499779297058681182e-01,2.661854569028358597e+00,-2.447485248466073349e-01
-2.054414656766506975e-01,3.758635197371098524e-01,4.430010900382057026e-01,-1.745637459601731889e+00,5.499750931074505189e-01,2.661851887207383083e+00,-2.447435319499379758e-01
-2.054404260583033159e-01,3.758615017821489435e-01,4.429989042986116066e-01,-1.745637564020810828e+00,5.499722306534392535e-01,2.661849180941610715e+00,-2.447384935430172437e-01
-2.054393770908637118e-01,3.758594656800985923e-01,4.429966989030724722e-01,-1.745637669378911072e+00,5.499693424579176204e-01,2.661846450338899217e+00,-2.447334098266507885e-01
-2.054383188168917851e-01,3.758574115135701055e-01,4.429944739410682786e-01,-1.745637775671757819e+00,5.499664286380687717e-01,2.661843695510037744e+00,-2.447282810071012560e-01
-2.054372512800634876e-01,3.758553393673406129e-01,4.429922295044250724e-01,-1.745637882894964132e+00,5.499634893141486236e-01,2.661840916568720683e+00,-2.447231072960394660e-01
-2.054361745251604698e-01,3.758532493283338050e-01,4.429899656872939295e-01,-1.745637991044032056e+00,5.499605246094577682e-01,2.661838113631521008e+00,-2.447178889104953681e-01
-2.054350885980601171e-01,3.758511414856001154e-01,4.429876825861294165e-01,-1.745638100114353941e+00,5.499575346503134954e-01,2.661835286817863189e+00,-2.447126260728091640e-01
-2.054339935457254185e-01,3.758490159302971811e-01,4.429853802996686629e-01,-1.745638210101212673e+00,5.499545195660223706e-01,2.661832436249998768e+00,-2.447073190105823470e-01
-2.054328894161948915e-01,3.758468727556704692e-01,4.429830589289098786e-01,-1.745638320999783444e+00,5.499514794888522573e-01,2.661829562052977494e+00,-2.447019679566287131e-01
-2.054317762585724239e-01,3.758447120570331257e-01,4.429807185770913702e-01,-1.745638432805133977e+00,5.499484145540043389e-01,2.661826664354624228e+00,-2.446965731489254836e-01
-2.054306541230172811e-01,3.758425339317469915e-01,4.429783593496700034e-01,-1.745638545512226525e+00,5.499453248995853638e-01,2.661823743285510080e+00,-2.446911348305643163e-01
-2.054295230607338374e-01,3.758403384792025625e-01,4.429759813543003300e-01,-1.745638659115917868e+00,5.499422106665802223e-01,2.661820798978927094e+00,-2.446856532497023728e-01
-2.054283831239616387e-01,3.758381258007996162e-01,4.429735847008129945e-01,-1.745638773610961536e+00,5.499390719988237475e-01,2.661817831570861159e+00,-2.446801286595134683e-01
-2.054272343659653000e-01,3.758358959999275606e-01,4.429711695011938621e-01,-1.745638888992007143e+00,5.499359090429728480e-01,2.661814841199967585e+00,-2.446745613181389445e-01
-2.054260768410242355e-01,3.758336491819456726e-01,4.429687358695624244e-01,-1.745639005253603271e+00,5.499327219484790863e-01,2.661811828007542680e+00,-2.446689514886389027e-01
-2.054249106044227779e-01,3.758313854541637800e-01,4.429662839221508164e-01,-1.745639122390197029e+00,5.499295108675604782e-01,2.661808792137499324e+00,-2.446632994389431326e-01
-2.054237357124399366e-01,3.758291049258224992e-01,4.429638137772825557e-01,-1.745639240396135605e+00,5.499262759551740709e-01,2.661805733736339441e+00,-2.446576054418022617e-01
-2.054225522223392941e-01,3.758268077080735292e-01,4.429613255553512818e-01,-1.745639359265667601e+00,5.499230173689878542e-01,2.661802652953127346e+00,-2.446518697747388227e-01
-2.054213601923590704e-01,3.758244939139602780e-01,4.429588193787993289e-01,-1.745639478992943472e+00,5.499197352693528940e-01,2.661799549939465326e+00,-2.446460927199981539e-01
-2.054201596817017694e-01,3.758221636583981007e-01,4.429562953720968532e-01,-1.745639599572017087e+00,5.499164298192759093e-01,2.661796424849464771e+00,-2.446402745644996879e-01
-2.054189507505243262e-01,3.758198170581548148e-01,4.429537536617204618e-01,-1.745639720996846389e+00,5.499131011843909622e-01,2.661793277839723082e+00,-2.446344155997878245e-01
-2.054177334599278648e-01,3.758174542318308831e-01,4.429511943761317294e-01,-1.745639843261294066e+00,5.499097495329321461e-01,2.661790109069294363e+00,-2.446285161219830528e-01
-2.054165078719476234e-01,3.758150752998401511e-01,4.429486176457563817e-01,-1.745639966359129325e+00,5.499063750357053859e-01,2.661786918699664550e+00,-2.446225764317330464e-01
