%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1749131738161649933,144,1749131738161097636,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006837786657572721,-0.785020606660007,-0.002453216285265044,-2.356195385280408,0.0008533306089321316,1.5711009745524123,0.7842757446500989,-0.001451599568033923,0.0013160814613756326,-0.00010725841208745083,0.000188264298822392,-6.858563406810052e-05,-0.0002629281653404958,0.0014130222996006942,0.2407217025756836,-3.9238319396972656,-0.3807525634765625,21.732662200927734,0.6163061857223511,2.2489490509033203,0.13594961166381836
1749131738195542790,145,1749131738195109012,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006798901466408645,-0.7850256266462564,-0.0024479294942944423,-2.356195385276221,0.0008525648750982238,1.5710993386374579,0.7842695929420966,-0.0001692967149051387,-0.00045787433439994,0.0009066053879599651,0.00045991944099727433,0.00018100921854080434,0.0002744527346288145,-0.0007617951477910524,0.2010488510131836,-3.8524208068847656,-0.4561309814453125,21.732662200927734,0.6108130216598511,2.2343006134033203,0.18813467025756836
1749131738229758240,146,1749131738229093291,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006845739283481229,-0.7850231124247494,-0.002450432225506363,-2.3561926012206493,0.000853704559757439,1.5710988868786293,0.7842736128348612,-0.0010217960903727138,0.0006859601028789009,0.00032823015103864377,0.0006575618256225887,0.00027863045783521286,0.0001587772120888473,0.0004503853807856934,0.2407217025756836,-3.8881263732910156,-0.4204254150390625,21.692989349365234,0.6108130216598511,2.2416248321533203,0.15517568588256836
1749131738265277398,147,1749131738264540932,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.000681306710765887,-0.7850231123137894,-0.0024479265717234004,-2.356198169340165,0.0008567814683629323,1.5710977155029582,0.7842685221566343,-8.360314146739432e-05,-0.001913742543834091,0.0005465868048020025,-0.0010045521295648926,0.00020002834664775137,-9.224887904007165e-05,-0.00021693776025637847,0.2010488510131836,-3.8881263732910156,-0.4561309814453125,21.772335052490234,0.6108130216598511,2.2489490509033203,0.20095205307006836
1749131738298369676,148,1749131738298105820,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006759541164623695,-0.7850305168319037,-0.0024479265717234004,-2.356190094549364,0.000852572993402377,1.571099624373458,0.7842713841999509,0.0013592921735532699,0.002157941447906243,0.0006589965290710766,0.0018154714354367749,5.4202729587678406e-05,0.00019232780788273256,0.00023397583258726414,0.1296377182006836,-3.8127479553222656,-0.4561309814453125,21.657283782958984,0.6108130216598511,2.2416248321533203,0.17531728744506836
1749131738332424842,149,1749131738332086815,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006820268438840891,-0.7850256179676427,-0.002453216285265067,-2.3561981693401677,0.0008515527948713571,1.5711018234516692,0.7842750325735004,0.0008394510115165016,0.00022319020740039727,-0.0005272396030146694,-0.0015413827138460988,-0.0005847851565089961,0.001355836837044715,0.0004351685713834112,0.2010488510131836,-3.8524208068847656,-0.3807525634765625,21.772335052490234,0.6291235685348511,2.2416248321533203,0.14235830307006836
1749131738366579461,150,1749131738366121449,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006817830447224542,-0.7850235116198093,-0.0024539352381869055,-2.3561953852804085,0.0008520817323046586,1.571098538301609,0.7842699463647642,-0.0003152648365429341,-0.00014329373168937105,-0.0007306452343437129,0.00016090349212033618,2.754774709287733e-05,0.0017893710710362493,-0.0003390909184921005,0.2010488510131836,-3.8524208068847656,-0.3807525634765625,21.732662200927734,0.6163061857223511,2.2416248321533203,0.18813467025756836
1749131738400692944,151,1749131738400083588,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006820031390410052,-0.785025617646433,-0.002450432225506295,-2.3561981693518312,0.0008525647187612091,1.5710987977162283,0.7842699463104795,-6.375726944203595e-05,-0.0007379466934410924,0.0007475586917304588,-0.0010192873984799762,0.00015441869083283747,0.0001833148394966237,-0.0014386802694071825,0.2010488510131836,-3.8524208068847656,-0.4204254150390625,21.772335052490234,0.6108130216598511,2.2489490509033203,0.18813467025756836
1749131738434854896,152,1749131738434076386,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006738608000332662,-0.785023112313936,-0.0024479265721688466,-2.356198169375167,0.0008519150667451015,1.5710989179169577,0.7842692342334243,0.0011497704573540377,0.0012414718036619686,0.001159140418262206,-0.000930235823673682,0.00012338969137653532,0.009113287658617335,-0.0008455698404356103,0.1296377182006836,-3.8881263732910156,-0.4561309814453125,21.772335052490234,0.6163061857223511,2.2489490509033203,0.19454336166381836
1749131738468960836,153,1749131738468172968,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006792638705348106,-0.7850231161617344,-0.002453216285265067,-2.3561926012206498,0.0008552378855695482,1.5710996109665012,0.7842692752800771,-0.00012396455897925872,-0.0015852934996525687,-0.0003985075520969849,0.0011579782252333908,-0.00013502667848280087,0.00015704530976778355,-0.0010044665298418265,0.2010488510131836,-3.8881263732910156,-0.3807525634765625,21.692989349365234,0.6163061857223511,2.2416248321533203,0.19454336166381836
1749131738502537736,154,1749131738502091387,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006848106844595217,-0.7850276984258661,-0.002447918778195792,-2.3561926012206493,0.0008558579665478744,1.5710993788851262,0.7842722017502379,-0.0010498575134447134,-4.407106386541065e-05,0.00022237861112473149,0.0003943078798248819,-0.0002761930068513844,0.0004163053704113783,-0.00026342383002886296,0.2407217025756836,-3.8524208068847656,-0.4561309814453125,21.692989349365234,0.6227148771286011,2.2343006134033203,0.16890859603881836
1749131738536470752,155,1749131738536091589,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006845475517214568,-0.7850256266356863,-0.002450432225506227,-2.3561926012206493,0.0008552636630314132,1.57109839402132,0.7842685221568337,-0.0013949217598519118,-0.0026168768141220707,-4.9593945289512794e-05,0.0006339825592441365,3.567451683701314e-05,0.0002224406315926479,-0.0006990631712208592,0.2407217025756836,-3.8524208068847656,-0.4204254150390625,21.692989349365234,0.6163061857223511,2.2416248321533203,0.20095205307006836
1749131738570635078,156,1749131738570127898,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006812812418840162,-0.7850256179794609,-0.0024504322255117944,-2.356198169340167,0.0008529891611514099,1.5710979436660522,0.7842706196317947,-1.7854523020543198e-05,-0.0008629566567846503,-0.002006086445566904,-0.000523932472337223,-4.6017256842120004e-05,0.0002450699057438543,0.00017566539034989768,0.2010488510131836,-3.8524208068847656,-0.4204254150390625,21.772335052490234,0.6163061857223511,2.2343006134033203,0.18172597885131836
1749131738604780269,157,1749131738604092831,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006773891552809631,-0.7850231123137892,-0.002447926583750449,-2.356192601220598,0.0008530191448806656,1.5710981137999516,0.7842685221566094,0.005162361465667169,0.0003287896864796657,-0.005553602361346686,0.000990242434288894,-8.201676691273054e-05,-0.00023924005803521736,-0.0009639204729913599,0.1653432846069336,-3.8881263732910156,-0.4561309814453125,21.692989349365234,0.6163061857223511,2.2489490509033203,0.20095205307006836
1749131738638627520,158,1749131738638086887,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006794095903150972,-0.7850231132808758,-0.002453216285265067,-2.356195385280408,0.0008555140091488079,1.5710977110332913,0.7842706583870781,0.0006800525578099789,0.0006761340496333625,-0.000989135329466347,-0.00026280638080584273,0.00011239078178861769,-0.00183254691448563,-0.0016870047754334332,0.1653432846069336,-3.8881263732910156,-0.3807525634765625,21.732662200927734,0.6163061857223511,2.2489490509033203,0.18172597885131836
1749131738672907642,159,1749131738672106434,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006766831708739898,-0.7850231123137892,-0.0024504322255062953,-2.3561953852804085,0.0008534531333146575,1.5710988378881263,0.7842706583339242,0.0005442334628193411,0.006662056796051315,0.000535366207969484,-0.00018137233112830147,9.74531615035667e-06,-5.281344611535095e-05,-0.0004324780394626114,0.1653432846069336,-3.8881263732910156,-0.4204254150390625,21.732662200927734,0.6163061857223511,2.2489490509033203,0.18172597885131836
1749131738706457165,160,1749131738706068504,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006847258832979096,-0.7850315317021176,-0.0024505111349731232,-2.3561953853854347,0.0008561907410232205,1.5710985652544895,0.7842685226471744,-0.0016579182393277982,0.0011664658694632956,-4.104580533277248e-05,-0.0003485147307622289,-0.00010445244930543172,5.8198333303203126e-05,-0.009887988054009972,0.2407217025756836,-3.7770423889160156,-0.4204254150390625,21.732662200927734,0.6163061857223511,2.2416248321533203,0.20095205307006836
1749131738740825495,161,1749131738740069893,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006787874103373479,-0.785025652634746,-0.0024504322255062953,-2.356192592063283,0.000852269285195519,1.571098927107449,0.7842680659824057,0.0014488138940806166,-0.0006196084056292191,0.0006297513211348127,0.001221559812574431,-0.00030109357980225807,0.00020814470398865552,-0.0013223484009711028,0.1653432846069336,-3.8524208068847656,-0.4204254150390625,21.692989349365234,0.6227148771286011,2.2416248321533203,0.20827627182006836
1749131738774825347,162,1749131738774102151,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006791888261392568,-0.7850231904220736,-0.002450432225506318,-2.3561982458695874,0.000856588040343909,1.571099358521039,0.7842743204964532,-0.00044422215627850796,0.0008607373821863092,0.0004451592821106357,-0.000784363510363657,0.00042743188886140097,0.0003465058425154732,-0.0001894398950963285,0.2010488510131836,-3.8881263732910156,-0.4204254150390625,21.772335052490234,0.6044043302536011,2.2343006134033203,0.14876699447631836
1749131738808294624,163,1749131738808079096,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006787782098492043,-0.7850355194741441,-0.002450432237533344,-2.3561900955668826,0.0008557687871126588,1.571093805500596,0.7842778808825874,0.0006554071300656425,-0.0005465706464445731,4.019031729175646e-06,0.0002462906929950726,0.0001155870968980681,0.0026802172775804503,0.0012576775875493796,0.1653432846069336,-3.7413368225097656,-0.4204254150390625,21.657283782958984,0.6108130216598511,2.2553577423095703,0.11672353744506836
1749131738842608269,164,1749131738842076016,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006785419268417098,-0.7850047809591555,-0.0024504321894251485,-2.3562041478184925,0.0008523878702096137,1.5710977110332913,0.7842771683192281,0.0007425497696347319,0.00021485249935128677,-0.0038354003817710693,-0.0007054213741623118,-2.831127267553145e-05,-0.00013889189465364843,0.001136171338201489,0.1653432846069336,-4.145999908447266,-0.4204254150390625,21.847713470458984,0.6163061857223511,2.2489490509033203,0.12313222885131836
1749131738876790754,165,1749131738876104084,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006740621677672466,-0.7850309066810014,-0.0024426378323726848,-2.3561921618962614,0.000855594992761884,1.5710985248374183,0.7842724528842501,0.0012751309184116837,0.00019345941383454174,0.0009509066187123564,0.0005971153047186145,-0.0003952895062211663,0.00013852123945987138,-0.000968842008376109,0.1296377182006836,-3.7770423889160156,-0.5315093994140625,21.657283782958984,0.6227148771286011,2.2416248321533203,0.19454336166381836
1749131738910364930,166,1749131738910074185,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006812988798022834,-0.7850359459877025,-0.0024532162892740832,-2.3561953852804085,0.0008530942268321451,1.5710985248353746,0.7842688797905345,0.0007832694508223199,0.0014605222850103236,0.0011383542221775468,-0.0004985405830262579,7.95714601012784e-05,0.013013305812385943,-0.0005227407660606043,0.2010488510131836,-3.7056312561035156,-0.3807525634765625,21.732662200927734,0.6163061857223511,2.2416248321533203,0.20095205307006836
1749131738944476737,167,1749131738944048057,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006791612480750853,-0.7850025102717375,-0.002453216285265067,-2.356198086923868,0.0008562154379469025,1.5711000571704665,0.7842706583870782,-0.00021421156203550157,0.002540732728447262,-0.00020767279097667131,6.95827710224473e-05,-6.338492218239211e-05,0.0004249639148950025,-0.001371845269950978,0.2010488510131836,-4.181705474853516,-0.3807525634765625,21.772335052490234,0.6163061857223511,2.2278919219970703,0.18172597885131836
1749131738978350528,168,1749131738978079128,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006787247506919714,-0.7850180890225091,-0.0024478476622068744,-2.35620095340007,0.0008557571139897144,1.571098887375029,0.7842758638593885,9.464949042796085e-05,0.0007118688578025935,-0.0008975401290837504,-0.0005374147152420792,0.0001955665952710583,0.00019483639126832708,0.0007194696508645899,0.1653432846069336,-3.9595375061035156,-0.4561309814453125,21.812007904052734,0.6108130216598511,2.2416248321533203,0.13594961166381836
1749131739012637983,169,1749131739012062918,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006848035430552531,-0.7850359188816984,-0.0024532162852650666,-2.3561900955668666,0.0008561711716611463,1.571097831732694,0.7842736084205274,-0.0007666529703685975,0.0007066234289906456,0.0012767103485519951,-0.0007809684186035363,0.000278852958298133,-0.00024033753374665205,-0.0004278955913154358,0.2407217025756836,-3.7056312561035156,-0.3807525634765625,21.657283782958984,0.6163061857223511,2.2489490509033203,0.15517568588256836
1749131739046555284,170,1749131739046055158,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006773660998324977,-0.7850181006839645,-0.0024479265717234,-2.356195385279943,0.0008515682016097334,1.5710978765787849,0.7842699463102553,0.0002926629522685621,0.0011570775577779305,-0.00022767610336284775,0.000920676640394123,-0.00037775810588395396,-5.643694489263057e-06,-0.001030587625732539,0.1653432846069336,-3.9595375061035156,-0.4561309814453125,21.732662200927734,0.6227148771286011,2.2489490509033203,0.18813467025756836
1749131739080750620,171,1749131739080077848,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006865038277968808,-0.7850206067674441,-0.0024532952308133128,-2.356198169340215,0.0008545575944461556,1.5710976335226505,0.7842757446500989,-0.0017087893847696901,0.0011415718226893076,-0.0008932702613222526,-0.0004939880568308025,-0.00038162555524493853,0.001713909509319017,0.0016353810157609925,0.2764272689819336,-3.9238319396972656,-0.3807525634765625,21.772335052490234,0.6227148771286011,2.2489490509033203,0.13594961166381836
1749131739114396382,172,1749131739114061219,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006840945262614813,-0.7850256179675721,-0.0024505375463724434,-2.3561981693401672,0.0008565393872402849,1.571100051272223,0.7842692342334322,-0.0011063144054540301,0.0008286451086095142,0.001160376099001357,-0.001469248025102242,-6.025970733657594e-05,0.0003928650435370791,-0.0006042580570092246,0.2407217025756836,-3.8524208068847656,-0.4204254150390625,21.772335052490234,0.6163061857223511,2.2278919219970703,0.19454336166381836
1749131739148621540,173,1749131739148045078,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006770140218278348,-0.7850231123138078,-0.0024504322255062953,-2.3561953852804085,0.000855735879825074,1.5710996512098538,0.7842695918619739,0.0005439602197333065,-0.0009062598305286289,-0.0012512766868477475,-0.0057186161485085546,0.00010695688729728893,8.3362221779656e-05,-0.0017048725211653958,0.1296377182006836,-3.8881263732910156,-0.4204254150390625,21.732662200927734,0.6108130216598511,2.2416248321533203,0.19454336166381836
1749131739182362983,174,1749131739182103178,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006787870443411697,-0.785025643956064,-0.0024558008485149937,-2.3561926012219456,0.000852384134470561,1.5710993388032282,0.7842764567269216,0.00075413186551583,0.00020250590948407045,-0.0007297834945457377,0.0010593663205859215,-0.00013123084852187413,-0.0069728904952800165,0.0004145206721709658,0.1653432846069336,-3.8524208068847656,-0.3450469970703125,21.692989349365234,0.6163061857223511,2.2343006134033203,0.12954092025756836
1749131739216597220,175,1749131739216078237,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006798950975085473,-0.7850206066600062,-0.0024504322255062953,-2.356195385280414,0.0008565307298832587,1.571101505781264,0.7842727946175552,-0.0008664956883530246,0.001017407784711155,9.832247593851246e-05,-0.00046432842569367136,-0.00013647629104122312,0.009486338707367559,0.00041087988244583093,0.2010488510131836,-3.9238319396972656,-0.4204254150390625,21.732662200927734,0.6163061857223511,2.2489490509033203,0.16249990463256836
1749131739250438885,176,1749131739250063284,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006748866082738542,-0.7850203726561458,-0.002447689843322304,-2.3561953849412465,0.0008557600719388165,1.5710987976597104,0.7842764436994778,0.0014623793825555178,0.0024457851339714843,0.00041162565331770006,0.0007062606459096841,0.00021726413575246534,-0.0002586881208400337,0.00020955271795568327,0.1296377182006836,-3.9238319396972656,-0.4561309814453125,21.732662200927734,0.6108130216598511,2.2489490509033203,0.12954092025756836
1749131739284771666,177,1749131739284025632,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006792868001364888,-0.7850291037152781,-0.002453225052981793,-2.3561900984012896,0.0008522831521822007,1.571098886878629,0.7842699463647633,0.0011700149990415433,-0.0016552897978297553,-0.00038357089039947514,0.0015402004981309887,3.666451996849882e-05,-0.00711929168318255,-0.0012848821404480436,0.1653432846069336,-3.8127479553222656,-0.3807525634765625,21.657283782958984,0.6163061857223511,2.2416248321533203,0.18813467025756836
1749131739318425460,178,1749131739318093439,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006739584887717766,-0.7850334132278992,-0.0024478476622563907,-2.356192592063283,0.0008522831460969763,1.5710987011593438,0.7842706647449816,0.0017829046251471436,-0.0013672317280019335,6.583643675667477e-05,0.002354150098954562,5.760337881553838e-05,-1.3586587338599351e-05,-0.0008897782871423622,0.0899648666381836,-3.7413368225097656,-0.4561309814453125,21.692989349365234,0.6163061857223511,2.2416248321533203,0.19454336166381836
1749131739352639513,179,1749131739352044823,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006766801757481085,-0.7850231123136423,-0.002447847662256368,-2.3561981693401677,0.0008537215679618418,1.5710985248333806,0.7842746781788299,0.0008136191307057085,-0.0046771416580284955,0.0017277529930182884,-0.0003634034858131639,0.00014103871511980003,0.00014410216913838663,-0.0025245470557467196,0.1653432846069336,-3.8881263732910156,-0.4561309814453125,21.772335052490234,0.6108130216598511,2.2416248321533203,0.14876699447631836
1749131739386234432,180,1749131739386085183,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006784948082967728,-0.7850256179675696,-0.002450432333749735,-2.3561953853853868,0.0008546586598863453,1.571098086657098,0.7842757440040767,-5.6958417462138845e-05,-0.0007188667342532132,-0.003691397327756569,-1.1068590603742344e-05,0.0004900975137976255,-0.00021883848371304069,0.00029442311854035997,0.1653432846069336,-3.8524208068847656,-0.4204254150390625,21.732662200927734,0.6044043302536011,2.2489490509033203,0.13594961166381836
1749131739420193428,181,1749131739420027417,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006824345585189927,-0.7850284017064835,-0.002447925597532449,-2.3561981693401672,0.00085583525387703,1.5710985293052688,0.7842743204964532,-0.0014118471530394773,-0.0012435511318671436,0.0008275756533754459,-0.001393922208329665,0.00021042389615128065,0.0013654677767123676,-0.0038725186454392074,0.2407217025756836,-3.8127479553222656,-0.4561309814453125,21.772335052490234,0.6108130216598511,2.2416248321533203,0.14876699447631836
1749131739454396376,182,1749131739454050946,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0006790806206992213,-0.7850229468012115,-0.0024532162852650666,-2.356195386225216,0.0008556231713306126,1.5710985250193872,0.7842764567269218,-7.194176140797678e-05,0.003295905722515604,0.0004757621009606834,-0.0006614447403765736,0.00037151311553405977,-0.00022455917416812856,0.0012471517641346312,0.2010488510131836,-3.9238319396972656,-0.3807525634765625,21.732662200927734,0.6163061857223511,2.2416248321533203,0.12954092025756836
